booking_id,passenger_id,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,name,age,gender,nationality,email,country_id
500822,637205,3,Online,Round-trip,21,4,16:37,2023-07-09,New York - London,CDG,Yes,Yes,Yes,9.145872163443805,1,Kevin Fisher,57,Female,Belgium,hernandezrobin@example.com,8
398049,580408,1,Online,One-way,41,9,23:09,2023-06-20,New York - London,NRT,No,No,No,9.315732611423593,0,Rebecca Smith,78,Female,Western Sahara,fitzgeraldmatthew@example.net,6
416234,302949,5,Online,One-way,32,8,02:50,2023-07-13,New York - London,JFK,Yes,Yes,Yes,1.108903729147967,1,Joshua Zimmerman,80,Female,Malawi,kingwilliam@example.org,1
635646,148578,1,Online,One-way,41,8,16:34,2023-06-27,New York - London,CDG,No,Yes,Yes,8.80251642042208,0,Blake Mason,38,Female,Singapore,melinda27@example.com,3
796867,723293,5,Online,One-way,39,9,03:37,2023-07-29,Paris - Rome,CDG,No,No,Yes,4.193872105797923,0,Matthew Simmons,68,Female,Liechtenstein,crobertson@example.com,4
620632,497397,5,Online,Round-trip,53,6,16:35,2023-07-27,New York - London,CDG,No,No,No,11.557572258824418,0,Eric Nelson,44,Female,Slovenia,laura67@example.org,3
878783,815550,2,Offline,One-way,14,7,10:45,2023-07-31,Paris - Rome,JFK,Yes,No,No,8.330786007677599,0,Tonya Walker,64,Female,Greece,ayalaeileen@example.org,1
386254,108411,5,Offline,Round-trip,58,9,02:44,2023-08-08,New York - London,JFK,Yes,No,Yes,7.301475286397465,1,Scott Blake,27,Female,United States Minor Outlying Islands,oadams@example.org,7
902657,434932,1,Offline,Round-trip,3,7,00:13,2023-07-13,New York - London,JFK,Yes,No,No,7.189673189324231,1,Corey Thompson,20,Female,Solomon Islands,jesus44@example.org,10
412429,868743,1,Offline,Round-trip,7,6,05:34,2023-06-11,New York - London,NRT,Yes,No,No,8.764974251050257,0,Jeremiah Walsh,72,Male,Poland,laura41@example.org,3
633291,585400,1,Offline,One-way,46,6,15:38,2023-06-25,Tokyo - Sydney,CDG,Yes,No,Yes,7.684589496148505,1,Christian Terry,58,Male,Nepal,pjimenez@example.com,8
437524,830382,4,Offline,Round-trip,27,10,03:17,2023-07-20,Tokyo - Sydney,NRT,Yes,No,No,4.848464074635819,0,John Rogers,25,Male,Azerbaijan,baileywillis@example.org,10
32493,387921,2,Offline,Round-trip,34,2,23:17,2023-07-28,Tokyo - Sydney,CDG,No,No,No,11.829814940531998,0,Emma Lopez,51,Female,Bosnia and Herzegovina,bmayo@example.com,2
27615,889098,4,Offline,Round-trip,34,10,19:09,2023-08-03,Tokyo - Sydney,CDG,No,No,No,5.27510946831515,0,Jaime Brown,75,Female,Tonga,mcneiljeffrey@example.org,2
145035,684041,5,Online,One-way,33,1,16:56,2023-06-29,Tokyo - Sydney,JFK,No,Yes,Yes,2.9242309212372986,0,Ronald Miller MD,45,Female,Slovenia,wjohnson@example.net,10
658627,529355,5,Offline,One-way,33,4,05:51,2023-08-09,Paris - Rome,CDG,Yes,No,No,3.702586774899187,0,Sarah Yoder,76,Female,Uruguay,glewis@example.com,9
564012,5277,3,Offline,One-way,49,8,03:45,2023-08-03,New York - London,JFK,No,Yes,No,5.56453524402849,0,Lisa Hernandez,66,Female,Saint Vincent and the Grenadines,joseph47@example.org,6
642010,431032,4,Offline,One-way,55,4,21:15,2023-07-23,Tokyo - Sydney,CDG,No,No,Yes,3.913295146668285,0,Michelle Short,45,Female,Samoa,susan79@example.org,10
218135,457402,4,Online,Round-trip,13,1,07:30,2023-07-05,New York - London,NRT,No,Yes,No,7.99452506413264,0,Laura Curry,69,Female,Kiribati,chad99@example.com,4
688412,566322,5,Online,Round-trip,12,6,00:26,2023-07-26,New York - London,CDG,No,Yes,Yes,7.385999535614334,1,Eric Reyes,40,Male,Falkland Islands (Malvinas),gabrielacarr@example.com,5
559558,590414,3,Offline,One-way,46,7,06:37,2023-06-16,Paris - Rome,JFK,No,No,Yes,9.452016344833629,0,Debra Sparks,38,Female,Tokelau,jcobb@example.net,8
149371,97787,5,Online,One-way,4,2,14:25,2023-07-08,New York - London,NRT,Yes,No,No,10.278061208526559,0,Lee Arias,53,Male,Falkland Islands (Malvinas),cbrown@example.com,1
182025,6636,1,Offline,One-way,15,8,18:08,2023-06-13,Paris - Rome,CDG,No,No,No,6.075593479743825,0,Andrew Thompson,67,Female,Guernsey,toddmiller@example.com,3
231572,737403,2,Online,Round-trip,2,6,05:31,2023-07-24,Tokyo - Sydney,NRT,Yes,No,No,8.382894727592511,1,Paige Miller,62,Female,Mayotte,corey48@example.org,10
660304,761985,3,Online,One-way,50,8,13:21,2023-06-16,Paris - Rome,NRT,No,No,Yes,10.180134690992082,1,Margaret Moore,63,Male,Samoa,nashcourtney@example.com,9
343736,972758,2,Online,One-way,44,9,11:24,2023-08-07,New York - London,CDG,No,No,No,10.967879023117472,0,Michael Wilkins,45,Female,Botswana,ystewart@example.com,10
810286,392672,4,Online,Round-trip,37,5,01:41,2023-07-17,Paris - Rome,CDG,No,Yes,No,4.258323858203719,1,Mr. Martin Garcia,18,Male,Hungary,stoutkrista@example.com,4
612886,478225,2,Offline,One-way,59,10,15:13,2023-07-21,New York - London,NRT,No,No,No,11.112834630724187,1,Debra Thomas,65,Male,Cyprus,jdawson@example.org,8
271277,169336,3,Online,Round-trip,58,10,13:20,2023-06-23,New York - London,JFK,Yes,Yes,Yes,2.733736106953591,1,Paula Hicks,34,Female,France,mariawood@example.net,3
992521,21323,5,Online,Round-trip,48,10,05:52,2023-08-02,Paris - Rome,CDG,No,No,No,10.951961092000465,0,George Nguyen,54,Male,Netherlands Antilles,traviswagner@example.net,7
592576,579733,4,Offline,Round-trip,10,7,20:33,2023-07-28,Tokyo - Sydney,JFK,No,Yes,Yes,4.721805697262024,0,Amy Weeks,77,Female,Guam,spearschelsea@example.com,4
361319,572526,2,Online,Round-trip,27,10,16:57,2023-07-26,Tokyo - Sydney,NRT,No,No,Yes,6.635286991082958,0,Dana Smith,32,Male,Pitcairn Islands,spencekaren@example.com,5
200319,692597,1,Offline,One-way,10,6,08:10,2023-07-31,Tokyo - Sydney,CDG,Yes,Yes,Yes,6.6424432495454635,0,Joe Rhodes,68,Male,Venezuela,michelle84@example.com,8
28637,11506,2,Online,Round-trip,2,6,10:57,2023-06-22,Paris - Rome,NRT,No,Yes,Yes,3.7249187836997657,0,Nicole Sawyer,27,Male,Montserrat,wperkins@example.com,7
846198,978103,2,Online,One-way,7,7,04:02,2023-07-20,Tokyo - Sydney,JFK,Yes,Yes,Yes,1.9953919693985753,1,Dustin Miller,20,Male,Eritrea,jordanjoseph@example.net,4
729459,189154,2,Online,Round-trip,10,4,12:19,2023-07-17,Paris - Rome,NRT,No,Yes,Yes,5.053017213720373,0,Lucas Jones,48,Male,Peru,jadams@example.net,9
154964,521483,1,Online,Round-trip,4,3,13:40,2023-07-21,New York - London,JFK,Yes,No,Yes,6.926904095688955,1,Michelle Flores,72,Male,Albania,amandaruiz@example.org,4
434891,589175,1,Offline,One-way,35,3,16:01,2023-07-30,New York - London,JFK,Yes,Yes,No,3.8133098148973628,1,Stephanie Snyder,75,Male,Central African Republic,yatesarthur@example.org,4
196473,696683,1,Online,Round-trip,36,7,22:13,2023-07-06,New York - London,CDG,No,Yes,Yes,3.9921626773548917,1,Debra Miller,49,Male,Tokelau,ricestephanie@example.com,6
227125,793257,5,Online,Round-trip,44,2,21:50,2023-06-13,New York - London,JFK,No,No,No,4.534792719459763,0,Tara Tanner,50,Female,British Virgin Islands,ecraig@example.net,3
504833,820069,1,Offline,One-way,53,2,05:29,2023-07-21,New York - London,JFK,Yes,No,Yes,9.474952758862317,1,Erik Lam,64,Female,United Kingdom,robert90@example.net,4
852852,706810,4,Offline,One-way,4,2,08:35,2023-07-22,Paris - Rome,JFK,Yes,No,Yes,11.207474042776116,0,Nathan Arellano,61,Female,New Caledonia,caitlin03@example.net,8
93312,685326,4,Offline,Round-trip,6,9,12:55,2023-07-05,Tokyo - Sydney,NRT,Yes,No,No,2.425472543988116,0,Joanna Downs,56,Male,Hungary,justin28@example.net,9
589711,327253,1,Offline,One-way,3,9,00:24,2023-06-19,New York - London,NRT,No,Yes,Yes,1.356743181364164,1,Kristi Sanchez,40,Female,Timor-Leste,mblack@example.org,4
163065,346339,2,Offline,Round-trip,47,7,14:56,2023-06-21,New York - London,NRT,No,Yes,No,4.109802815331293,0,Chelsea Clarke MD,27,Female,Montserrat,floydshannon@example.net,7
947168,113088,3,Offline,One-way,27,5,01:19,2023-06-12,New York - London,JFK,Yes,No,Yes,1.9613766764641691,0,Sandra Cook,46,Male,Nicaragua,umoreno@example.net,3
229779,121991,4,Offline,Round-trip,31,9,20:03,2023-06-18,New York - London,JFK,Yes,Yes,No,9.030371676746652,1,Jesse Wallace,34,Male,Malta,frenchvictoria@example.org,8
666401,161902,4,Online,Round-trip,42,2,06:07,2023-06-22,New York - London,JFK,No,No,No,6.945452462466962,1,Jasmine Webb,68,Female,Algeria,amber16@example.net,3
684687,25529,5,Offline,Round-trip,19,2,15:22,2023-07-14,Paris - Rome,NRT,Yes,No,No,1.738927829656375,1,Ricardo Grimes,35,Female,Serbia,andrea73@example.org,4
243293,4855,5,Online,One-way,41,4,17:19,2023-07-24,Paris - Rome,JFK,No,No,No,7.266216412311882,0,Laura Sharp,56,Male,Korea,angelanguyen@example.org,7
851429,244419,5,Online,Round-trip,52,9,23:52,2023-06-30,Tokyo - Sydney,CDG,Yes,Yes,No,5.043345727837381,1,Leslie Stephenson,69,Male,Norfolk Island,monica73@example.org,5
319359,794339,4,Online,Round-trip,48,1,18:17,2023-06-28,New York - London,JFK,Yes,No,No,7.6458870176344345,0,Christopher Robinson,78,Female,Korea,leecallahan@example.com,3
663697,749037,5,Offline,Round-trip,48,1,18:29,2023-07-09,Paris - Rome,NRT,No,Yes,No,6.889173881518545,0,Aaron Jenkins,70,Female,Burkina Faso,jonathan64@example.com,2
981054,982791,3,Offline,One-way,45,1,07:50,2023-06-29,New York - London,CDG,Yes,Yes,Yes,10.993517933576328,1,Anna Shaffer,46,Male,Jersey,jeffreyzuniga@example.net,6
742650,232887,1,Online,One-way,29,2,04:32,2023-06-18,New York - London,JFK,No,Yes,No,3.570892196738752,1,Howard Rogers,71,Female,Chad,eowens@example.com,10
739905,119102,5,Online,Round-trip,13,7,17:04,2023-06-11,Paris - Rome,JFK,No,No,Yes,9.328762236637958,0,Michael Landry,49,Male,Venezuela,umeyers@example.net,9
725158,244061,2,Offline,One-way,60,4,19:13,2023-08-09,Paris - Rome,NRT,Yes,No,No,3.9314652667617396,0,Roger Delgado,26,Female,Seychelles,nicholas22@example.net,10
628074,563094,5,Offline,One-way,14,10,19:58,2023-08-03,Tokyo - Sydney,CDG,No,Yes,No,2.823223257598842,1,Julie Jones,73,Female,Indonesia,shaunweaver@example.com,5
665408,413250,2,Offline,Round-trip,26,1,22:08,2023-07-21,New York - London,JFK,No,No,Yes,11.38135676785614,0,Gary Ferguson,68,Female,Heard Island and McDonald Islands,geoffreybrown@example.org,7
113570,946055,5,Online,Round-trip,4,1,20:27,2023-07-09,New York - London,NRT,Yes,Yes,No,7.600832949782346,1,Christopher Evans,39,Male,Marshall Islands,chad68@example.com,8
132103,932902,2,Offline,Round-trip,22,6,14:04,2023-06-27,Paris - Rome,NRT,No,Yes,No,2.1770676745522204,1,Nicholas Schultz,47,Male,United States of America,david55@example.com,5
996248,88399,1,Offline,Round-trip,31,3,07:28,2023-07-28,Tokyo - Sydney,JFK,Yes,No,No,3.306831932518547,0,Adam Fuentes,47,Male,Saint Pierre and Miquelon,gweber@example.org,7
111067,718061,4,Offline,One-way,3,6,08:30,2023-07-01,New York - London,NRT,No,No,Yes,11.241372921115632,0,Amanda Lee,70,Female,Spain,vcoleman@example.net,7
784298,524156,2,Online,Round-trip,4,1,04:51,2023-07-23,New York - London,JFK,Yes,Yes,No,7.147178943304713,1,Roger Shelton,67,Male,Singapore,john67@example.net,6
899239,433935,2,Online,Round-trip,10,1,01:52,2023-06-13,New York - London,JFK,Yes,Yes,No,3.9026597514735313,1,Shane Davidson,27,Female,Djibouti,matthewkhan@example.net,5
139603,18557,4,Offline,One-way,7,10,21:47,2023-07-02,Tokyo - Sydney,JFK,No,Yes,No,9.622379552439941,1,Tammy Jordan,22,Female,Kyrgyz Republic,dawn25@example.com,7
831466,694157,4,Offline,One-way,53,5,23:10,2023-06-19,New York - London,CDG,Yes,No,No,8.543550389974992,1,Stacy Mitchell,38,Female,Egypt,tiffany77@example.org,6
148437,147509,1,Offline,Round-trip,12,1,01:15,2023-07-05,Tokyo - Sydney,JFK,No,No,No,11.680333984410176,1,Patrick Cox,74,Male,Norway,heatherruiz@example.com,9
157784,271672,3,Offline,Round-trip,30,9,03:16,2023-07-29,Paris - Rome,NRT,No,Yes,Yes,9.050786006710048,0,Laura White MD,76,Male,Brazil,daniel47@example.com,2
128237,351301,4,Online,One-way,32,10,23:01,2023-06-26,Paris - Rome,CDG,No,No,No,10.071923902265235,0,Jennifer Mccoy,56,Male,Sweden,danielruiz@example.org,8
846390,60013,2,Offline,One-way,46,5,11:41,2023-07-27,New York - London,CDG,No,No,No,4.97255615030812,0,Maria Lozano,56,Female,Tanzania,romerochristine@example.com,2
663608,766216,2,Offline,Round-trip,19,10,02:57,2023-06-24,Paris - Rome,NRT,Yes,Yes,No,9.190297344075148,1,Janet Lloyd,62,Male,Bermuda,angelalee@example.net,2
106286,964761,2,Online,One-way,50,8,22:59,2023-07-12,Paris - Rome,JFK,No,No,No,2.529987181076639,0,Stephen Flores,37,Female,Antigua and Barbuda,robertsheather@example.org,5
375693,150011,1,Online,One-way,2,8,01:29,2023-06-14,New York - London,NRT,No,Yes,No,5.299656719415692,0,Brandy Harris,67,Male,Lithuania,christianhester@example.net,10
465434,356421,1,Offline,Round-trip,49,9,22:30,2023-07-12,Paris - Rome,JFK,No,No,Yes,10.157860925278488,1,Jared Griffin,38,Male,Equatorial Guinea,qcisneros@example.org,10
799671,836279,4,Online,Round-trip,37,9,22:37,2023-07-20,Paris - Rome,CDG,Yes,No,Yes,5.578391045833611,1,Brianna Roach,79,Female,Taiwan,jessicanguyen@example.com,4
406324,97314,4,Offline,One-way,60,10,21:52,2023-07-27,Tokyo - Sydney,JFK,Yes,Yes,No,1.7962043236757848,0,Austin Hardy,38,Male,Sri Lanka,mary06@example.net,1
353518,135868,4,Online,One-way,50,1,00:32,2023-06-27,New York - London,NRT,No,Yes,Yes,6.366273160774193,1,Sandra Wright,31,Male,Vanuatu,stephanie19@example.org,2
640899,49173,1,Online,Round-trip,55,2,12:15,2023-07-09,Paris - Rome,JFK,Yes,Yes,Yes,4.9037202510092435,0,Kimberly Flores,80,Female,French Polynesia,feliciarodgers@example.net,3
532139,330543,4,Offline,One-way,40,9,20:37,2023-06-29,New York - London,JFK,No,Yes,No,8.556637835478838,1,April Taylor,25,Female,Denmark,dannymoore@example.com,9
946275,928563,5,Offline,Round-trip,13,7,10:33,2023-06-29,New York - London,NRT,Yes,Yes,No,1.3886387943141345,0,Lisa Huff,49,Female,Liechtenstein,cstafford@example.net,10
969001,938618,4,Online,One-way,30,1,15:31,2023-07-05,Paris - Rome,NRT,No,Yes,Yes,6.871599222321679,0,Kevin Page,49,Male,Korea,nbrown@example.org,7
137158,244500,4,Offline,One-way,4,7,07:57,2023-07-20,Tokyo - Sydney,JFK,Yes,Yes,No,1.8919226721253832,0,Taylor Rodriguez,75,Female,Costa Rica,kyle77@example.com,3
458618,913856,1,Online,One-way,51,2,19:53,2023-07-06,Paris - Rome,NRT,Yes,Yes,Yes,4.49885825928685,1,Henry Logan,67,Female,Tonga,qmcdonald@example.com,6
271214,791138,2,Offline,Round-trip,27,2,14:34,2023-07-14,Paris - Rome,CDG,Yes,No,No,7.399680832989052,0,Terry Cole,67,Male,Slovenia,eallen@example.net,2
754566,521899,1,Online,One-way,27,6,02:51,2023-07-24,Tokyo - Sydney,JFK,Yes,Yes,No,1.0721545979452143,1,Oscar Singh,22,Male,Nicaragua,nmunoz@example.org,9
972617,787571,5,Offline,One-way,60,4,11:37,2023-06-16,Tokyo - Sydney,CDG,Yes,No,Yes,11.658780313363813,0,Laura Hatfield,70,Male,Montserrat,ashleyphillips@example.org,8
999269,587012,2,Offline,Round-trip,45,10,21:29,2023-06-29,Tokyo - Sydney,JFK,Yes,Yes,No,6.347901884047543,0,Kelly Smith,22,Female,India,jonathan17@example.com,10
372649,783324,5,Online,Round-trip,31,1,12:33,2023-07-18,Paris - Rome,NRT,No,Yes,Yes,5.743063292157541,1,Andrew Caldwell,27,Female,China,mortongregory@example.net,5
539229,756053,2,Online,Round-trip,60,1,17:34,2023-06-23,New York - London,CDG,Yes,No,Yes,10.691103989674206,1,Kiara Tucker,74,Male,Dominican Republic,michaelstark@example.com,9
267849,750222,3,Online,One-way,57,4,14:18,2023-07-25,Paris - Rome,JFK,Yes,Yes,No,4.427100397064804,0,Alexander Watson,60,Male,Sao Tome and Principe,uharper@example.org,8
663886,932070,3,Offline,Round-trip,54,7,21:43,2023-07-13,Tokyo - Sydney,CDG,No,No,Yes,7.4227574396703115,0,Debra Yoder,69,Male,Jordan,andrewsmichelle@example.net,1
214083,303152,4,Online,Round-trip,35,2,12:27,2023-07-30,Tokyo - Sydney,JFK,Yes,No,No,11.51088724338958,0,Robert Lyons,28,Male,Mongolia,walterwilliams@example.com,4
59640,285840,5,Online,One-way,57,7,13:03,2023-06-20,Tokyo - Sydney,CDG,No,Yes,Yes,6.10296671470018,1,Clayton Martinez,66,Male,Turkey,mcguireroger@example.org,2
480527,747328,2,Online,Round-trip,8,3,00:03,2023-07-23,New York - London,NRT,Yes,Yes,Yes,1.078116955921553,1,Amy Rodgers,24,Female,Zambia,jameslindsay@example.com,2
154307,534807,2,Offline,One-way,5,3,15:43,2023-07-27,Paris - Rome,JFK,No,No,Yes,7.041008615084102,0,Melissa Blake,26,Male,Guatemala,kingsusan@example.net,3
745231,470805,2,Offline,One-way,42,4,07:33,2023-07-27,Tokyo - Sydney,JFK,No,Yes,Yes,5.105460847502206,1,Robert Romero,56,Male,Congo,campbelljillian@example.org,10
468569,478363,4,Offline,One-way,1,7,05:51,2023-07-30,New York - London,JFK,No,Yes,Yes,9.331237306954758,0,Bonnie Ball,23,Female,Estonia,morganmonica@example.org,10
319924,912750,4,Offline,Round-trip,17,2,15:03,2023-08-02,New York - London,CDG,No,No,Yes,8.749616053516831,0,Ann Young,44,Male,Papua New Guinea,taylorjessica@example.org,3
816856,538296,5,Online,Round-trip,54,4,14:36,2023-07-20,Paris - Rome,JFK,No,Yes,Yes,2.5823393148796754,1,Joshua Foster,56,Male,Madagascar,lbarry@example.org,6
888046,655778,2,Online,Round-trip,12,9,12:22,2023-06-18,Tokyo - Sydney,CDG,No,No,Yes,6.462294768705661,0,Tyler Brown,63,Female,Sudan,stewartbrandy@example.com,9
356909,27291,5,Offline,Round-trip,15,6,02:02,2023-06-12,Paris - Rome,JFK,Yes,No,No,10.915495899660568,0,Christopher Martinez,61,Male,Hungary,hoffmanheather@example.net,7
162674,299625,1,Offline,One-way,44,10,19:04,2023-07-27,New York - London,JFK,Yes,Yes,No,4.08698891236736,0,Curtis Mcmillan,50,Female,American Samoa,cle@example.com,10
32047,193851,1,Offline,Round-trip,19,5,16:37,2023-06-20,Paris - Rome,NRT,No,No,No,10.539430561738143,1,Michael Howard,42,Male,New Zealand,margaret90@example.net,3
701562,216195,4,Online,One-way,59,7,11:01,2023-07-21,Tokyo - Sydney,JFK,Yes,Yes,Yes,4.5246443187958185,0,Amber Spence,79,Female,Grenada,benjamintapia@example.com,1
873819,885134,5,Offline,Round-trip,16,5,14:07,2023-07-20,Tokyo - Sydney,NRT,Yes,Yes,Yes,6.569327482155164,0,Julie Cummings,41,Female,Canada,markconrad@example.org,7
26543,801261,1,Online,Round-trip,34,9,13:00,2023-07-05,Paris - Rome,NRT,Yes,Yes,No,1.8202677015641426,1,Heidi Dudley,46,Female,Reunion,ariastracey@example.org,5
919109,430109,5,Online,One-way,33,9,13:23,2023-07-21,Paris - Rome,NRT,Yes,No,No,3.8473098434751685,1,Michael Butler,42,Female,New Zealand,cholmes@example.net,2
564816,517700,4,Offline,Round-trip,17,1,23:36,2023-06-18,Paris - Rome,CDG,No,No,Yes,1.5168265386893152,1,Randall Riley,25,Male,Mayotte,tturner@example.org,8
705303,941799,4,Online,One-way,57,1,08:09,2023-06-26,New York - London,CDG,Yes,Yes,Yes,2.1293493956220644,0,Barbara Lambert,62,Female,Aruba,clayvictor@example.net,10
906349,517610,2,Offline,Round-trip,34,5,01:30,2023-07-09,Paris - Rome,NRT,No,Yes,No,7.742078186006654,0,Donna Martinez,31,Female,Dominican Republic,ggreen@example.com,3
584786,625733,4,Online,Round-trip,59,2,16:33,2023-06-25,New York - London,CDG,No,No,Yes,8.470562670421334,1,Robin Young,37,Female,Northern Mariana Islands,lisa82@example.net,6
643093,809170,2,Online,Round-trip,8,3,10:02,2023-08-04,New York - London,CDG,Yes,No,Yes,6.034740636330867,1,Beth Carr,50,Male,Suriname,dustinguerrero@example.com,3
203603,563282,4,Offline,One-way,54,10,15:15,2023-07-30,New York - London,NRT,No,No,Yes,2.0998992028179932,1,Candice Reed,75,Female,Russian Federation,clintonlopez@example.net,6
821326,197557,5,Online,Round-trip,29,9,06:25,2023-07-02,New York - London,NRT,No,Yes,Yes,9.94762661405482,1,Joshua Perez,52,Female,Haiti,mayelizabeth@example.com,10
578205,664889,1,Online,One-way,60,5,10:11,2023-07-21,Paris - Rome,NRT,Yes,No,No,1.7774656763812215,1,Kendra Avila,25,Male,Svalbard & Jan Mayen Islands,tyler38@example.net,7
21776,165056,3,Offline,One-way,29,4,17:24,2023-08-07,New York - London,NRT,No,No,No,4.981967341026662,0,Brian Robinson,22,Male,Spain,samuel15@example.org,8
611338,200795,3,Online,Round-trip,55,7,07:31,2023-06-12,Paris - Rome,NRT,No,No,No,9.904488178254377,0,Dr. Kathleen Petersen,52,Female,Micronesia,micheleobrien@example.org,3
995179,380091,1,Offline,One-way,37,3,10:14,2023-08-06,New York - London,CDG,Yes,Yes,No,3.1155118995086712,0,Edwin Santiago,18,Female,Montserrat,laurencoleman@example.net,7
260754,847201,2,Offline,Round-trip,5,3,20:06,2023-07-20,New York - London,JFK,Yes,No,No,6.79910918568756,0,Jane Romero,59,Female,Micronesia,tuckerkatelyn@example.net,9
233709,869467,4,Online,One-way,9,6,11:37,2023-07-05,Tokyo - Sydney,CDG,No,Yes,Yes,3.1583112541886544,1,Joshua Miller,32,Female,Armenia,evanstammy@example.org,7
162264,916550,2,Online,One-way,36,5,02:16,2023-07-24,Tokyo - Sydney,CDG,No,No,No,2.537323923300118,1,Shelly Marquez,25,Male,Panama,adamcarr@example.org,3
641474,91382,5,Online,One-way,17,6,20:49,2023-07-26,Paris - Rome,JFK,No,No,No,7.915916861488766,0,Kristine Nolan,74,Female,Cuba,pearsonanthony@example.com,7
938322,166420,3,Online,One-way,34,7,14:59,2023-06-18,New York - London,NRT,Yes,No,Yes,9.208551498152055,1,Steven Larson,35,Male,Qatar,glennsarah@example.com,3
575705,167008,5,Online,Round-trip,11,6,09:59,2023-07-31,Tokyo - Sydney,JFK,Yes,No,Yes,10.678323702068324,1,Jacqueline Diaz,69,Female,Montserrat,mark10@example.org,8
123009,14940,1,Offline,One-way,1,6,00:06,2023-06-30,Paris - Rome,JFK,No,No,Yes,8.604964649373818,1,Michael Franklin,71,Female,Turks and Caicos Islands,davisdebra@example.net,9
179525,411581,5,Offline,Round-trip,13,8,14:09,2023-08-02,Paris - Rome,NRT,No,Yes,Yes,7.6125544507086955,0,Jordan Cantu,38,Male,Nepal,stewartjohnathan@example.org,9
